              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
              267.333 ;               21.222 ;               14.659 ;               29.015 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.170256377.json.gz 
              267.500 ;               21.222 ;               14.658 ;               29.015 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.171258662.json.gz 
              267.667 ;               21.222 ;               14.657 ;               29.015 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.172301364.json.gz 
              267.833 ;               21.222 ;               14.657 ;               29.015 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.173303426.json.gz 
              268.000 ;               21.222 ;               14.657 ;               29.015 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.174305522.json.gz 
              268.167 ;               21.219 ;               14.656 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.175308583.json.gz 
              268.333 ;               21.219 ;               14.655 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.180310812.json.gz 
              268.500 ;               21.219 ;               14.655 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.181313203.json.gz 
              268.667 ;               21.220 ;               14.659 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.182314542.json.gz 
              268.833 ;               21.219 ;               14.658 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.183401639.json.gz 
              269.000 ;               21.219 ;               14.658 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.184404070.json.gz 
              269.167 ;               21.219 ;               14.657 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.185441459.json.gz 
              269.333 ;               21.219 ;               14.657 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.190443266.json.gz 
              269.500 ;               21.219 ;               14.657 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.191446065.json.gz 
              269.667 ;               21.219 ;               14.656 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.192523136.json.gz 
              269.833 ;               21.219 ;               14.656 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.193525820.json.gz 
              270.000 ;               21.219 ;               14.656 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.194607983.json.gz 
              270.167 ;               21.219 ;               14.655 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.195639859.json.gz 
              270.333 ;               21.219 ;               14.655 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.200642308.json.gz 
              270.500 ;               21.219 ;               14.654 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.201644871.json.gz 
              270.667 ;               21.219 ;               14.656 ;               29.015 ;                8.625 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.202647313.json.gz 
              270.833 ;               21.216 ;               14.655 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.203649611.json.gz 
              271.000 ;               21.217 ;               14.655 ;               29.016 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.204651329.json.gz 
              271.167 ;               21.217 ;               14.654 ;               29.016 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.205654222.json.gz 
              271.333 ;               21.216 ;               14.657 ;               29.013 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.210656728.json.gz 
              271.517 ;               21.214 ;               14.646 ;               29.010 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.211658762.json.gz 
              271.683 ;               21.212 ;               14.642 ;               29.006 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.212701176.json.gz 
              271.850 ;               21.206 ;               14.642 ;               28.992 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.213703775.json.gz 
              272.017 ;               21.216 ;               14.641 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.214706152.json.gz 
              272.183 ;               21.215 ;               14.641 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.215708519.json.gz 
              272.350 ;               21.216 ;               14.644 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.220711083.json.gz 
              272.517 ;               21.216 ;               14.644 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.221713027.json.gz 
              272.683 ;               21.216 ;               14.643 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.222719756.json.gz 
              272.850 ;               21.216 ;               14.643 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.223752070.json.gz 
              273.017 ;               21.216 ;               14.642 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.224754567.json.gz 
              273.183 ;               21.216 ;               14.642 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.225802174.json.gz 
              273.350 ;               21.216 ;               14.642 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.230332630.json.gz 
              273.517 ;               21.215 ;               14.641 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.231335049.json.gz 
              273.683 ;               21.215 ;               14.640 ;               29.015 ;                8.619 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.232412275.json.gz 
